CC COD;CT COD;CCUSTO;CONTA;2020-10
41120;41102021;41120 - PASTEURIZACAO / PADRONIZACAO;41102021 - EXAMES MEDICOS;55,68
41120;41102022;41120 - PASTEURIZACAO / PADRONIZACAO;41102022 - CESTA BASICA;1022,06
41120;42104001;41120 - PASTEURIZACAO / PADRONIZACAO;42104001 - MANUTENCAO DE MAQUINAS E EQUIPAMENTOS;8001,36
41120;42104003;41120 - PASTEURIZACAO / PADRONIZACAO;42104003 - MANUTENCAO DE EDIFICIOS E INSTALACOES;59,16
41120;42105007;41120 - PASTEURIZACAO / PADRONIZACAO;42105007 - CONSERVACAO E LIMPEZA;12885,74
41120;42111001;41120 - PASTEURIZACAO / PADRONIZACAO;42111001 - MATERIAL DE LIMPEZA;2225,27
41120;42115001;41120 - PASTEURIZACAO / PADRONIZACAO;42115001 - DEPRECIACAO;9308,02
41120;49101025;41120 - PASTEURIZACAO / PADRONIZACAO;49101025 - RATEIO RECEBIDO REFEITORIO;1416,25
41120;49101028;41120 - PASTEURIZACAO / PADRONIZACAO;49101028 - RATEIO RECEBIDO E. ELETRICA UTILIDADES;10987,08
41130;41101001;41130 - FUNDIDOS;41101001 - SALARIOS;600,66
41130;41101003;41130 - FUNDIDOS;41101003 - ADICIONAIS DE SALARIOS;1,3
41130;41101008;41130 - FUNDIDOS;41101008 - ENCARGOS SOCIAIS - INSS;215,14
41130;41101009;41130 - FUNDIDOS;41101009 - ENC. SOCIAIS - FGTS;59,93
41130;41101010;41130 - FUNDIDOS;41101010 - FERIAS;84,93
41130;41101012;41130 - FUNDIDOS;41101012 - DECIMO TERCEIRO SALARIO;63,7
41130;41101027;41130 - FUNDIDOS;41101027 - PROVISAO PPR;69,95
41130;41101028;41130 - FUNDIDOS;41101028 - PROVISAO BANCO DE HORAS;51,42
41130;41102006;41130 - FUNDIDOS;41102006 - TRANSPORTE DE PESSOAL;78,36
41130;41102011;41130 - FUNDIDOS;41102011 - ASSISTENCIA MEDICA;87,36
41130;41102014;41130 - FUNDIDOS;41102014 - DESP. ODONTOLOGICAS;0,08
41130;41102017;41130 - FUNDIDOS;41102017 - SEGURO DE VIDA;3,56
41130;41102021;41130 - FUNDIDOS;41102021 - EXAMES MEDICOS;6,02
41130;41102022;41130 - FUNDIDOS;41102022 - CESTA BASICA;77,38
41130;42101011;41130 - FUNDIDOS;42101011 - MATERIAL DE LABORATORIO;37,6
41130;42101017;41130 - FUNDIDOS;42101017 - MATERIAL DE CONSUMO;38,96
41130;42104001;41130 - FUNDIDOS;42104001 - MANUTENCAO DE MAQUINAS E EQUIPAMENTOS;1789,31
41130;42115001;41130 - FUNDIDOS;42115001 - DEPRECIACAO;2022,81
41130;42117003;41130 - FUNDIDOS;42117003 - CONSUMO DE MATERIA PRIMA;275,9
41130;49101025;41130 - FUNDIDOS;49101025 - RATEIO RECEBIDO REFEITORIO;162,78
41130;49101028;41130 - FUNDIDOS;49101028 - RATEIO RECEBIDO E. ELETRICA UTILIDADES;4982,51
41140;41101001;41140 - COAGULACAO;41101001 - SALARIOS;12599,27
41140;41101002;41140 - COAGULACAO;41101002 - HORAS EXTRAS;97,83
41140;41101003;41140 - COAGULACAO;41101003 - ADICIONAIS DE SALARIOS;1375,28
41140;41101005;41140 - COAGULACAO;41101005 - AJUDA DE CUSTO;453,37
41140;41101008;41140 - COAGULACAO;41101008 - ENCARGOS SOCIAIS - INSS;4873,13
41140;41101009;41140 - COAGULACAO;41101009 - ENC. SOCIAIS - FGTS;1357,51
41140;41101010;41140 - COAGULACAO;41101010 - FERIAS;1647,51
41140;41101012;41140 - COAGULACAO;41101012 - DECIMO TERCEIRO SALARIO;1233,92
41140;41101025;41140 - COAGULACAO;41101025 - R.S.R. SOBRE HORA EXTRA;15,05
41140;41101027;41140 - COAGULACAO;41101027 - PROVISAO PPR;1220,92
41140;41101028;41140 - COAGULACAO;41101028 - PROVISAO BANCO DE HORAS;-316,72
41140;41102001;41140 - COAGULACAO;41102001 - MEDICAMENTOS;-1,85
41140;41102004;41140 - COAGULACAO;41102004 - EPI;2848,23
41140;41102006;41140 - COAGULACAO;41102006 - TRANSPORTE DE PESSOAL;690
41140;41102010;41140 - COAGULACAO;41102010 - MATERIAL DESCARTAVEL;2248,7
41140;41102011;41140 - COAGULACAO;41102011 - ASSISTENCIA MEDICA;1585,5
41140;41102014;41140 - COAGULACAO;41102014 - DESP. ODONTOLOGICAS;1,09
41140;41102017;41140 - COAGULACAO;41102017 - SEGURO DE VIDA;38,42
41140;41102021;41140 - COAGULACAO;41102021 - EXAMES MEDICOS;55,68
41140;41102022;41140 - COAGULACAO;41102022 - CESTA BASICA;1022,06
41140;42101004;41140 - COAGULACAO;42101004 - FERRAMENTAS;5,09
41140;42104001;41140 - COAGULACAO;42104001 - MANUTENCAO DE MAQUINAS E EQUIPAMENTOS;4053,59
41140;42104003;41140 - COAGULACAO;42104003 - MANUTENCAO DE EDIFICIOS E INSTALACOES;301,74
41140;42111001;41140 - COAGULACAO;42111001 - MATERIAL DE LIMPEZA;338,64
41140;42111017;41140 - COAGULACAO;42111017 - PERDAS E AVARIAS NO PROCESSO;2042,21
41140;42115001;41140 - COAGULACAO;42115001 - DEPRECIACAO;3930,45
41140;49101025;41140 - COAGULACAO;49101025 - RATEIO RECEBIDO REFEITORIO;1459,45
41140;49101028;41140 - COAGULACAO;49101028 - RATEIO RECEBIDO E. ELETRICA UTILIDADES;2810,65
41140;49101029;41140 - COAGULACAO;49101029 - RATEIO RECEBIDO CC SEM HORAS REPORTADAS;3243,81
41150;41101001;41150 - PRE-PRENSAGEM;41101001 - SALARIOS;4911,43
41150;41101002;41150 - PRE-PRENSAGEM;41101002 - HORAS EXTRAS;2,78
41150;41101003;41150 - PRE-PRENSAGEM;41101003 - ADICIONAIS DE SALARIOS;474,06
41150;41101008;41150 - PRE-PRENSAGEM;41101008 - ENCARGOS SOCIAIS - INSS;1907,74
41150;41101009;41150 - PRE-PRENSAGEM;41101009 - ENC. SOCIAIS - FGTS;531,45
41150;41101010;41150 - PRE-PRENSAGEM;41101010 - FERIAS;565,43
41150;41101012;41150 - PRE-PRENSAGEM;41101012 - DECIMO TERCEIRO SALARIO;583,15
41150;41101025;41150 - PRE-PRENSAGEM;41101025 - R.S.R. SOBRE HORA EXTRA;0,43
41150;41101027;41150 - PRE-PRENSAGEM;41101027 - PROVISAO PPR;599,87
41150;41102001;41150 - PRE-PRENSAGEM;41102001 - MEDICAMENTOS;-0,14
41150;41102004;41150 - PRE-PRENSAGEM;41102004 - EPI;66,27
41150;41102006;41150 - PRE-PRENSAGEM;41102006 - TRANSPORTE DE PESSOAL;414
41150;41102011;41150 - PRE-PRENSAGEM;41102011 - ASSISTENCIA MEDICA;1728,71
41150;41102014;41150 - PRE-PRENSAGEM;41102014 - DESP. ODONTOLOGICAS;1,09
41150;41102017;41150 - PRE-PRENSAGEM;41102017 - SEGURO DE VIDA;23,05
41150;41102021;41150 - PRE-PRENSAGEM;41102021 - EXAMES MEDICOS;55,68
41150;41102022;41150 - PRE-PRENSAGEM;41102022 - CESTA BASICA;775,07
41150;42104001;41150 - PRE-PRENSAGEM;42104001 - MANUTENCAO DE MAQUINAS E EQUIPAMENTOS;2231,76
41150;42107002;41150 - PRE-PRENSAGEM;42107002 - COMBUSTIVEIS - VEICULOS;262,91
41150;42115001;41150 - PRE-PRENSAGEM;42115001 - DEPRECIACAO;172,77
41150;42117004;41150 - PRE-PRENSAGEM;42117004 - CONSUMO DE MATERIAL DE EMBALAGEM;109,72
41150;49101025;41150 - PRE-PRENSAGEM;49101025 - RATEIO RECEBIDO REFEITORIO;850,37
41150;49101028;41150 - PRE-PRENSAGEM;49101028 - RATEIO RECEBIDO E. ELETRICA UTILIDADES;2810,65
41160;41101001;41160 - PRENSAGEM - BLOCO;41101001 - SALARIOS;22879,41
41160;41101002;41160 - PRENSAGEM - BLOCO;41101002 - HORAS EXTRAS;6,28
41160;41101003;41160 - PRENSAGEM - BLOCO;41101003 - ADICIONAIS DE SALARIOS;704,31
41160;41101008;41160 - PRENSAGEM - BLOCO;41101008 - ENCARGOS SOCIAIS - INSS;8224,46
41160;41101009;41160 - PRENSAGEM - BLOCO;41101009 - ENC. SOCIAIS - FGTS;2357,8
41160;41101010;41160 - PRENSAGEM - BLOCO;41101010 - FERIAS;2871,18
41160;41101012;41160 - PRENSAGEM - BLOCO;41101012 - DECIMO TERCEIRO SALARIO;2278,94
41160;41101013;41160 - PRENSAGEM - BLOCO;41101013 - INDENIZACOES;-403,16
41160;41101021;41160 - PRENSAGEM - BLOCO;41101021 - GRRF;218,46
41160;41101025;41160 - PRENSAGEM - BLOCO;41101025 - R.S.R. SOBRE HORA EXTRA;0,96
41160;41101027;41160 - PRENSAGEM - BLOCO;41101027 - PROVISAO PPR;2211,9
41160;41101028;41160 - PRENSAGEM - BLOCO;41101028 - PROVISAO BANCO DE HORAS;559,49
41160;41102001;41160 - PRENSAGEM - BLOCO;41102001 - MEDICAMENTOS;1,26
41160;41102003;41160 - PRENSAGEM - BLOCO;41102003 - UNIFORMES;891,35
41160;41102004;41160 - PRENSAGEM - BLOCO;41102004 - EPI;525,07
41160;41102006;41160 - PRENSAGEM - BLOCO;41102006 - TRANSPORTE DE PESSOAL;2723,11
41160;41102011;41160 - PRENSAGEM - BLOCO;41102011 - ASSISTENCIA MEDICA;4732,56
41160;41102014;41160 - PRENSAGEM - BLOCO;41102014 - DESP. ODONTOLOGICAS;8,66
41160;41102015;41160 - PRENSAGEM - BLOCO;41102015 - AVISO PREVIO INDENIZADO;834,09
41160;41102017;41160 - PRENSAGEM - BLOCO;41102017 - SEGURO DE VIDA;85,85
41160;41102021;41160 - PRENSAGEM - BLOCO;41102021 - EXAMES MEDICOS;138,1
41160;41102022;41160 - PRENSAGEM - BLOCO;41102022 - CESTA BASICA;2861,82
41160;42101004;41160 - PRENSAGEM - BLOCO;42101004 - FERRAMENTAS;7
41160;42101005;41160 - PRENSAGEM - BLOCO;42101005 - COMBUSTIVEIS/ LUBRIFICANTES - INDUSTRIA;173,19
41160;42101017;41160 - PRENSAGEM - BLOCO;42101017 - MATERIAL DE CONSUMO;2550,08
41160;42104001;41160 - PRENSAGEM - BLOCO;42104001 - MANUTENCAO DE MAQUINAS E EQUIPAMENTOS;2872,18
41160;42104003;41160 - PRENSAGEM - BLOCO;42104003 - MANUTENCAO DE EDIFICIOS E INSTALACOES;1303,62
41160;42111001;41160 - PRENSAGEM - BLOCO;42111001 - MATERIAL DE LIMPEZA;112,88
41160;42115001;41160 - PRENSAGEM - BLOCO;42115001 - DEPRECIACAO;1274,71
41160;42117004;41160 - PRENSAGEM - BLOCO;42117004 - CONSUMO DE MATERIAL DE EMBALAGEM;1198,16
41160;49101025;41160 - PRENSAGEM - BLOCO;49101025 - RATEIO RECEBIDO REFEITORIO;5604,83
41160;49101028;41160 - PRENSAGEM - BLOCO;49101028 - RATEIO RECEBIDO E. ELETRICA UTILIDADES;7920,92
41170;41101001;41170 - PRENSAGEM - FORMA;41101001 - SALARIOS;926,51
41170;41101002;41170 - PRENSAGEM - FORMA;41101002 - HORAS EXTRAS;0,31
41170;41101003;41170 - PRENSAGEM - FORMA;41101003 - ADICIONAIS DE SALARIOS;34,15
41170;41101008;41170 - PRENSAGEM - FORMA;41101008 - ENCARGOS SOCIAIS - INSS;333,31
41170;41101009;41170 - PRENSAGEM - FORMA;41101009 - ENC. SOCIAIS - FGTS;96,13
41170;41101010;41170 - PRENSAGEM - FORMA;41101010 - FERIAS;113,14
41170;41101012;41170 - PRENSAGEM - FORMA;41101012 - DECIMO TERCEIRO SALARIO;91,02
41170;41101013;41170 - PRENSAGEM - FORMA;41101013 - INDENIZACOES;-19,79
41170;41101021;41170 - PRENSAGEM - FORMA;41101021 - GRRF;10,73
41170;41101025;41170 - PRENSAGEM - FORMA;41101025 - R.S.R. SOBRE HORA EXTRA;0,05
41170;41101027;41170 - PRENSAGEM - FORMA;41101027 - PROVISAO PPR;85,68
41170;41101028;41170 - PRENSAGEM - FORMA;41101028 - PROVISAO BANCO DE HORAS;10,62
41170;41102001;41170 - PRENSAGEM - FORMA;41102001 - MEDICAMENTOS;0,06
41170;41102003;41170 - PRENSAGEM - FORMA;41102003 - UNIFORMES;39,16
41170;41102004;41170 - PRENSAGEM - FORMA;41102004 - EPI;9,57
41170;41102006;41170 - PRENSAGEM - FORMA;41102006 - TRANSPORTE DE PESSOAL;108,02
41170;41102011;41170 - PRENSAGEM - FORMA;41102011 - ASSISTENCIA MEDICA;203,73
41170;41102014;41170 - PRENSAGEM - FORMA;41102014 - DESP. ODONTOLOGICAS;0,4
41170;41102015;41170 - PRENSAGEM - FORMA;41102015 - AVISO PREVIO INDENIZADO;40,95
41170;41102017;41170 - PRENSAGEM - FORMA;41102017 - SEGURO DE VIDA;3,05
41170;41102021;41170 - PRENSAGEM - FORMA;41102021 - EXAMES MEDICOS;4,81
41170;41102022;41170 - PRENSAGEM - FORMA;41102022 - CESTA BASICA;115,15
41170;42101017;41170 - PRENSAGEM - FORMA;42101017 - MATERIAL DE CONSUMO;125,2
41170;42115001;41170 - PRENSAGEM - FORMA;42115001 - DEPRECIACAO;628,07
41170;49101025;41170 - PRENSAGEM - FORMA;49101025 - RATEIO RECEBIDO REFEITORIO;221,85
41170;49101028;41170 - PRENSAGEM - FORMA;49101028 - RATEIO RECEBIDO E. ELETRICA UTILIDADES;127,76
41170;49101029;41170 - PRENSAGEM - FORMA;49101029 - RATEIO RECEBIDO CC SEM HORAS REPORTADAS;65,83
41180;41101001;41180 - FILAGEM / MOLDAGEM;41101001 - SALARIOS;6241,76
41180;41101002;41180 - FILAGEM / MOLDAGEM;41101002 - HORAS EXTRAS;2,08
41180;41101003;41180 - FILAGEM / MOLDAGEM;41101003 - ADICIONAIS DE SALARIOS;230,08
41180;41101008;41180 - FILAGEM / MOLDAGEM;41101008 - ENCARGOS SOCIAIS - INSS;2245,45
41180;41101009;41180 - FILAGEM / MOLDAGEM;41101009 - ENC. SOCIAIS - FGTS;647,58
41180;41101010;41180 - FILAGEM / MOLDAGEM;41101010 - FERIAS;762,21
41180;41101012;41180 - FILAGEM / MOLDAGEM;41101012 - DECIMO TERCEIRO SALARIO;613,19
41180;41101013;41180 - FILAGEM / MOLDAGEM;41101013 - INDENIZACOES;-133,34
41180;41101021;41180 - FILAGEM / MOLDAGEM;41101021 - GRRF;72,25
41180;41101025;41180 - FILAGEM / MOLDAGEM;41101025 - R.S.R. SOBRE HORA EXTRA;0,32
41180;41101027;41180 - FILAGEM / MOLDAGEM;41101027 - PROVISAO PPR;577,22
41180;41101028;41180 - FILAGEM / MOLDAGEM;41101028 - PROVISAO BANCO DE HORAS;71,57
41180;41102001;41180 - FILAGEM / MOLDAGEM;41102001 - MEDICAMENTOS;0,42
41180;41102003;41180 - FILAGEM / MOLDAGEM;41102003 - UNIFORMES;263,78
41180;41102004;41180 - FILAGEM / MOLDAGEM;41102004 - EPI;93,75
41180;41102006;41180 - FILAGEM / MOLDAGEM;41102006 - TRANSPORTE DE PESSOAL;727,73
41180;41102011;41180 - FILAGEM / MOLDAGEM;41102011 - ASSISTENCIA MEDICA;1372,5
41180;41102014;41180 - FILAGEM / MOLDAGEM;41102014 - DESP. ODONTOLOGICAS;2,69
41180;41102015;41180 - FILAGEM / MOLDAGEM;41102015 - AVISO PREVIO INDENIZADO;275,88
41180;41102017;41180 - FILAGEM / MOLDAGEM;41102017 - SEGURO DE VIDA;20,53
41180;41102021;41180 - FILAGEM / MOLDAGEM;41102021 - EXAMES MEDICOS;32,39
41180;41102022;41180 - FILAGEM / MOLDAGEM;41102022 - CESTA BASICA;775,77
41180;42101005;41180 - FILAGEM / MOLDAGEM;42101005 - COMBUSTIVEIS/ LUBRIFICANTES - INDUSTRIA;138,26
41180;42101017;41180 - FILAGEM / MOLDAGEM;42101017 - MATERIAL DE CONSUMO;843,44
41180;42104001;41180 - FILAGEM / MOLDAGEM;42104001 - MANUTENCAO DE MAQUINAS E EQUIPAMENTOS;1808,86
41180;42104003;41180 - FILAGEM / MOLDAGEM;42104003 - MANUTENCAO DE EDIFICIOS E INSTALACOES;4,51
41180;42115001;41180 - FILAGEM / MOLDAGEM;42115001 - DEPRECIACAO;1750,07
41180;49101025;41180 - FILAGEM / MOLDAGEM;49101025 - RATEIO RECEBIDO REFEITORIO;1494,54
41180;49101028;41180 - FILAGEM / MOLDAGEM;49101028 - RATEIO RECEBIDO E. ELETRICA UTILIDADES;4982,51
41190;41102004;41190 - SALGA UMIDA;41102004 - EPI;50,85
41190;42104001;41190 - SALGA UMIDA;42104001 - MANUTENCAO DE MAQUINAS E EQUIPAMENTOS;43,79
41190;42104003;41190 - SALGA UMIDA;42104003 - MANUTENCAO DE EDIFICIOS E INSTALACOES;229,78
41190;42105007;41190 - SALGA UMIDA;42105007 - CONSERVACAO E LIMPEZA;15,73
41190;42115001;41190 - SALGA UMIDA;42115001 - DEPRECIACAO;1912,79
41190;42117004;41190 - SALGA UMIDA;42117004 - CONSUMO DE MATERIAL DE EMBALAGEM;109,72
41190;49101028;41190 - SALGA UMIDA;49101028 - RATEIO RECEBIDO E. ELETRICA UTILIDADES;1533,08
41210;42111001;41210 - SECAGEM (PARMESAO);42111001 - MATERIAL DE LIMPEZA;495,43
41210;49101028;41210 - SECAGEM (PARMESAO);49101028 - RATEIO RECEBIDO E. ELETRICA UTILIDADES;1277,57
41220;42115001;41220 - MATURACAO;42115001 - DEPRECIACAO;34,04
41230;42104001;41230 - FRACIONAMENTO;42104001 - MANUTENCAO DE MAQUINAS E EQUIPAMENTOS;228,17
41230;42115001;41230 - FRACIONAMENTO;42115001 - DEPRECIACAO;519,94
41250;41101001;41250 - EMBALAGEM PRIMARIA;41101001 - SALARIOS;3642,72
41250;41101003;41250 - EMBALAGEM PRIMARIA;41101003 - ADICIONAIS DE SALARIOS;267,66
41250;41101008;41250 - EMBALAGEM PRIMARIA;41101008 - ENCARGOS SOCIAIS - INSS;1337,19
41250;41101009;41250 - EMBALAGEM PRIMARIA;41101009 - ENC. SOCIAIS - FGTS;372,5
41250;41101010;41250 - EMBALAGEM PRIMARIA;41101010 - FERIAS;426,24
41250;41101012;41250 - EMBALAGEM PRIMARIA;41101012 - DECIMO TERCEIRO SALARIO;319,67
41250;41101027;41250 - EMBALAGEM PRIMARIA;41101027 - PROVISAO PPR;456,8
41250;41102001;41250 - EMBALAGEM PRIMARIA;41102001 - MEDICAMENTOS;1,62
41250;41102004;41250 - EMBALAGEM PRIMARIA;41102004 - EPI;14,64
41250;41102006;41250 - EMBALAGEM PRIMARIA;41102006 - TRANSPORTE DE PESSOAL;414
41250;41102011;41250 - EMBALAGEM PRIMARIA;41102011 - ASSISTENCIA MEDICA;1190,26
41250;41102014;41250 - EMBALAGEM PRIMARIA;41102014 - DESP. ODONTOLOGICAS;-0,87
41250;41102017;41250 - EMBALAGEM PRIMARIA;41102017 - SEGURO DE VIDA;17,56
41250;41102021;41250 - EMBALAGEM PRIMARIA;41102021 - EXAMES MEDICOS;55,68
41250;41102022;41250 - EMBALAGEM PRIMARIA;41102022 - CESTA BASICA;519,55
41250;42104001;41250 - EMBALAGEM PRIMARIA;42104001 - MANUTENCAO DE MAQUINAS E EQUIPAMENTOS;637,75
41250;42104003;41250 - EMBALAGEM PRIMARIA;42104003 - MANUTENCAO DE EDIFICIOS E INSTALACOES;3,01
41250;42115001;41250 - EMBALAGEM PRIMARIA;42115001 - DEPRECIACAO;3567,98
41250;42117004;41250 - EMBALAGEM PRIMARIA;42117004 - CONSUMO DE MATERIAL DE EMBALAGEM;2807,95
41250;49101025;41250 - EMBALAGEM PRIMARIA;49101025 - RATEIO RECEBIDO REFEITORIO;849,77
41250;49101028;41250 - EMBALAGEM PRIMARIA;49101028 - RATEIO RECEBIDO E. ELETRICA UTILIDADES;383,27
41260;41101001;41260 - EMBALAGEM SECUNDARIA;41101001 - SALARIOS;3287,27
41260;41101002;41260 - EMBALAGEM SECUNDARIA;41101002 - HORAS EXTRAS;1,4
41260;41101008;41260 - EMBALAGEM SECUNDARIA;41101008 - ENCARGOS SOCIAIS - INSS;604,82
41260;41101009;41260 - EMBALAGEM SECUNDARIA;41101009 - ENC. SOCIAIS - FGTS;289,51
41260;41101010;41260 - EMBALAGEM SECUNDARIA;41101010 - FERIAS;502,82
41260;41101012;41260 - EMBALAGEM SECUNDARIA;41101012 - DECIMO TERCEIRO SALARIO;399,47
41260;41101021;41260 - EMBALAGEM SECUNDARIA;41101021 - GRRF;5557,74
41260;41101025;41260 - EMBALAGEM SECUNDARIA;41101025 - R.S.R. SOBRE HORA EXTRA;0,22
41260;41101027;41260 - EMBALAGEM SECUNDARIA;41101027 - PROVISAO PPR;316,5
41260;41101028;41260 - EMBALAGEM SECUNDARIA;41101028 - PROVISAO BANCO DE HORAS;52,42
41260;41102001;41260 - EMBALAGEM SECUNDARIA;41102001 - MEDICAMENTOS;-0,17
41260;41102003;41260 - EMBALAGEM SECUNDARIA;41102003 - UNIFORMES;280,83
41260;41102004;41260 - EMBALAGEM SECUNDARIA;41102004 - EPI;322,26
41260;41102006;41260 - EMBALAGEM SECUNDARIA;41102006 - TRANSPORTE DE PESSOAL;414
41260;41102009;41260 - EMBALAGEM SECUNDARIA;41102009 - TICKETS RESTAURANTE;18
41260;41102011;41260 - EMBALAGEM SECUNDARIA;41102011 - ASSISTENCIA MEDICA;538,45
41260;41102014;41260 - EMBALAGEM SECUNDARIA;41102014 - DESP. ODONTOLOGICAS;9,47
41260;41102015;41260 - EMBALAGEM SECUNDARIA;41102015 - AVISO PREVIO INDENIZADO;1512,82
41260;41102017;41260 - EMBALAGEM SECUNDARIA;41102017 - SEGURO DE VIDA;13,17
41260;41102021;41260 - EMBALAGEM SECUNDARIA;41102021 - EXAMES MEDICOS;27,84
41260;41102022;41260 - EMBALAGEM SECUNDARIA;41102022 - CESTA BASICA;272,55
41260;42104001;41260 - EMBALAGEM SECUNDARIA;42104001 - MANUTENCAO DE MAQUINAS E EQUIPAMENTOS;353,92
41260;42115001;41260 - EMBALAGEM SECUNDARIA;42115001 - DEPRECIACAO;161,55
41260;42117004;41260 - EMBALAGEM SECUNDARIA;42117004 - CONSUMO DE MATERIAL DE EMBALAGEM;435,57
41260;49101025;41260 - EMBALAGEM SECUNDARIA;49101025 - RATEIO RECEBIDO REFEITORIO;856,97
41260;49101028;41260 - EMBALAGEM SECUNDARIA;49101028 - RATEIO RECEBIDO E. ELETRICA UTILIDADES;383,27
41270;41101001;41270 - ARMAZENAGEM SEMI ACABADOS;41101001 - SALARIOS;8385,79
41270;41101002;41270 - ARMAZENAGEM SEMI ACABADOS;41101002 - HORAS EXTRAS;24,03
41270;41101008;41270 - ARMAZENAGEM SEMI ACABADOS;41101008 - ENCARGOS SOCIAIS - INSS;2885,39
41270;41101009;41270 - ARMAZENAGEM SEMI ACABADOS;41101009 - ENC. SOCIAIS - FGTS;803,79
41270;41101010;41270 - ARMAZENAGEM SEMI ACABADOS;41101010 - FERIAS;932,59
41270;41101012;41270 - ARMAZENAGEM SEMI ACABADOS;41101012 - DECIMO TERCEIRO SALARIO;701,13
41270;41101025;41270 - ARMAZENAGEM SEMI ACABADOS;41101025 - R.S.R. SOBRE HORA EXTRA;3,7
41270;41101027;41270 - ARMAZENAGEM SEMI ACABADOS;41101027 - PROVISAO PPR;768,7
41270;41101028;41270 - ARMAZENAGEM SEMI ACABADOS;41101028 - PROVISAO BANCO DE HORAS;-930,05
41270;41102001;41270 - ARMAZENAGEM SEMI ACABADOS;41102001 - MEDICAMENTOS;0,27
41270;41102006;41270 - ARMAZENAGEM SEMI ACABADOS;41102006 - TRANSPORTE DE PESSOAL;828
41270;41102011;41270 - ARMAZENAGEM SEMI ACABADOS;41102011 - ASSISTENCIA MEDICA;1245,49
41270;41102014;41270 - ARMAZENAGEM SEMI ACABADOS;41102014 - DESP. ODONTOLOGICAS;11,53
41270;41102017;41270 - ARMAZENAGEM SEMI ACABADOS;41102017 - SEGURO DE VIDA;34,03
41270;41102022;41270 - ARMAZENAGEM SEMI ACABADOS;41102022 - CESTA BASICA;817,65
41270;42111006;41270 - ARMAZENAGEM SEMI ACABADOS;42111006 - ENERGIA ELETRICA;16053,55
41270;49101025;41270 - ARMAZENAGEM SEMI ACABADOS;49101025 - RATEIO RECEBIDO REFEITORIO;1699,47
41290;41101001;41290 - SORO;41101001 - SALARIOS;1636,02
41290;41101008;41290 - SORO;41101008 - ENCARGOS SOCIAIS - INSS;561,19
41290;41101009;41290 - SORO;41101009 - ENC. SOCIAIS - FGTS;156,33
41290;41101010;41290 - SORO;41101010 - FERIAS;181,79
41290;41101012;41290 - SORO;41101012 - DECIMO TERCEIRO SALARIO;136,33
41290;41101027;41290 - SORO;41101027 - PROVISAO PPR;149,97
41290;41101028;41290 - SORO;41101028 - PROVISAO BANCO DE HORAS;-235,98
41290;41102006;41290 - SORO;41102006 - TRANSPORTE DE PESSOAL;138
41290;41102011;41290 - SORO;41102011 - ASSISTENCIA MEDICA;255,06
41290;41102014;41290 - SORO;41102014 - DESP. ODONTOLOGICAS;0,98
41290;41102017;41290 - SORO;41102017 - SEGURO DE VIDA;5,49
41290;41102021;41290 - SORO;41102021 - EXAMES MEDICOS;27,84
41290;41102022;41290 - SORO;41102022 - CESTA BASICA;136,28
41290;42104001;41290 - SORO;42104001 - MANUTENCAO DE MAQUINAS E EQUIPAMENTOS;16602,1
41290;42104003;41290 - SORO;42104003 - MANUTENCAO DE EDIFICIOS E INSTALACOES;1,07
41290;42105007;41290 - SORO;42105007 - CONSERVACAO E LIMPEZA;3931,76
41290;42111001;41290 - SORO;42111001 - MATERIAL DE LIMPEZA;5786,9
41290;42115001;41290 - SORO;42115001 - DEPRECIACAO;11821,28
41290;42117004;41290 - SORO;42117004 - CONSUMO DE MATERIAL DE EMBALAGEM;25,46
41290;49101025;41290 - SORO;49101025 - RATEIO RECEBIDO REFEITORIO;283,25
41290;49101028;41290 - SORO;49101028 - RATEIO RECEBIDO E. ELETRICA UTILIDADES;37560,49
41300;41101001;41300 - QUEIJOS E CREMES FRESCOS;41101001 - SALARIOS;3567,85
41300;41101003;41300 - QUEIJOS E CREMES FRESCOS;41101003 - ADICIONAIS DE SALARIOS;210,25
41300;41101008;41300 - QUEIJOS E CREMES FRESCOS;41101008 - ENCARGOS SOCIAIS - INSS;1353,77
41300;41101009;41300 - QUEIJOS E CREMES FRESCOS;41101009 - ENC. SOCIAIS - FGTS;377,11
41300;41101010;41300 - QUEIJOS E CREMES FRESCOS;41101010 - FERIAS;534,88
41300;41101012;41300 - QUEIJOS E CREMES FRESCOS;41101012 - DECIMO TERCEIRO SALARIO;401,16
41300;41101027;41300 - QUEIJOS E CREMES FRESCOS;41101027 - PROVISAO PPR;422
41300;41101028;41300 - QUEIJOS E CREMES FRESCOS;41101028 - PROVISAO BANCO DE HORAS;31,78
41300;41102004;41300 - QUEIJOS E CREMES FRESCOS;41102004 - EPI;110,08
41300;41102006;41300 - QUEIJOS E CREMES FRESCOS;41102006 - TRANSPORTE DE PESSOAL;414
41300;41102011;41300 - QUEIJOS E CREMES FRESCOS;41102011 - ASSISTENCIA MEDICA;794,55
41300;41102014;41300 - QUEIJOS E CREMES FRESCOS;41102014 - DESP. ODONTOLOGICAS;-0,87
41300;41102017;41300 - QUEIJOS E CREMES FRESCOS;41102017 - SEGURO DE VIDA;16,46
41300;41102021;41300 - QUEIJOS E CREMES FRESCOS;41102021 - EXAMES MEDICOS;64,96
41300;41102022;41300 - QUEIJOS E CREMES FRESCOS;41102022 - CESTA BASICA;655,82
